index,NMF_0,NMF_1,NMF_2,NMF_3,NMF_4,NMF_5,NMF_6,NMF_7,NMF_8,NMF_9,NMF_10,NMF_11,NMF_12
GID8,0.07508705,0.015155121,0.14405318,0.20466994,0.084908605,0.060534798,0.26955363,0.20035544,0.28259808,0.23022398,0.17570332,0.10041357,0.015372196
TPD52L2,0.07654294,0.0,0.0,0.11079584,0.1984073,0.021256542,0.13310568,0.1784783,0.2603172,0.09320683,0.42101976,0.10354782,0.020102846
TCEA2,0.0,0.16919687,0.0571108,0.30872807,0.040470928,0.0374443,0.14663097,0.09435399,0.0,0.049425382,0.17675924,0.3905263,0.0
RGS19,0.0,0.11571899,0.13835923,0.32993793,0.09338507,0.28094885,0.48785278,0.19871885,0.20698889,0.30125114,0.3670262,0.15738526,0.0
PRSS57,0.0,0.107028626,0.0,0.0,0.0,0.0,0.0,0.39739183,0.0,0.0,0.0,0.13096818,0.016298939
ELANE,0.0,0.0,0.0,0.0001421367,0.0,0.0,0.0,0.0,0.0056785634,0.0,0.11831849,0.0,0.0016205376
POLR2E,0.0,0.079308674,0.13563733,0.11497977,0.3086967,0.14365415,0.2505442,0.30458912,0.14038114,0.15184394,0.18642657,0.4954497,0.10998013
ATP5D,0.0,0.011589898,0.3913159,0.28728405,0.17218521,0.24821918,0.09341319,0.26384297,0.3031697,0.25745824,0.57717746,0.100690566,0.017516673
C19orf24,0.15171762,0.05674006,0.23539153,0.12575111,0.25606665,0.0,0.21255948,0.17379764,0.4868611,0.22425018,0.27698594,0.079779044,0.019564189
MUM1,0.0,0.02826799,0.09827378,0.07937082,0.11021848,0.30951238,0.0700148,0.10535719,0.083208635,0.17373112,0.024000548,0.0,0.009108075
ATP8B3,0.0,0.0,0.0,0.0,0.0,0.22295082,0.00967263,0.03075498,0.0,0.0,0.027967282,0.0,0.0
PLEKHJ1,0.0007660828,0.04480226,0.06733021,0.1367082,0.25357622,0.40961736,0.23395233,0.32550982,0.30400905,0.13290158,0.17671369,0.3392364,0.033181567
GADD45B,0.17738639,0.19434005,0.3896225,0.19345288,0.0,0.07527033,0.13322234,0.3302119,0.20231247,0.5147778,0.16494735,0.10460697,0.0
SLC39A3,0.17432182,0.20305295,0.0,0.18365979,0.08709302,0.11813392,0.00031573925,0.05763984,0.07804902,0.099173635,0.05344762,0.37918362,0.28013363
NFIC,0.0,0.12949356,0.21385847,0.062472858,0.0,0.0,0.07036715,0.0,0.12347061,0.26015356,0.21726875,0.0,0.092776485
DOHH,0.0,0.041278027,0.036146615,0.023283452,0.0,0.718418,0.09702926,0.09802404,0.0,0.0,0.015120815,0.0,0.0
TBXA2R,0.0,0.0,0.014121668,0.13273315,0.046899196,0.18655086,0.0,0.0,0.0,0.0,0.0,0.0051654177,0.29112878
SIRT6,0.0,0.26269218,0.21179062,0.15390335,0.0,0.0,0.19251356,0.021152012,0.06426596,0.17747936,0.033443835,0.0,0.0
CCDC94,0.0,0.055111125,0.3368413,0.0,0.3743805,0.001171876,0.13754964,0.15476234,0.055906147,0.03463611,0.08152407,0.1364129,0.027592024
FEM1A,0.0,0.22329284,0.09593616,0.018191263,0.27534205,0.0,0.19681019,0.12827232,0.17338414,0.0,0.021062655,0.0,0.0
SAFB2,0.0,0.040701207,0.46512,0.13646789,0.30475953,0.18531702,0.060234714,0.06734958,0.05978854,0.05792451,0.123192966,0.08960861,0.0
DUS3L,0.0,0.08588512,0.5714681,0.09028353,0.02015121,0.0,0.10925443,0.062209427,0.0,0.3146959,0.019838728,0.044338834,0.0
VMAC,0.0,0.007467381,0.22388813,0.09924961,0.06825405,0.28684872,0.061301634,0.017517455,0.0,0.16553017,0.06155612,0.01717793,0.0
ALKBH7,0.029034419,0.11074756,0.4656545,0.056542903,0.19627799,0.26973212,0.055402413,0.024841595,0.2736588,0.085106455,0.41229835,0.28720808,0.0
DENND1C,0.3538627,0.08905628,0.2646163,0.16473791,0.0,0.0,0.070293084,0.16632015,0.20744,0.012847663,0.00024173073,0.0,0.0
PCP2,0.0030467568,0.0,0.037213217,0.033046108,0.060647797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56404984
RETN,0.0,0.0046203635,0.0,0.0,0.0,0.0,0.09188147,0.0,0.0,0.0,0.8544978,0.04111476,0.0
MAP2K7,0.0,0.00094827585,0.31948736,0.04421298,0.3373073,0.0,0.06679109,0.20796075,0.23131779,0.06842299,0.073441915,0.049609676,0.0
CD320,0.0,0.0,0.0018238566,0.0,0.014954395,0.2669384,0.0,0.19306065,0.0,0.48712605,0.0,0.7327415,0.008161388
RAB11B,0.052666944,0.042301435,0.08658226,0.14119926,0.29111263,0.2732027,0.26279026,0.24110891,0.35794875,0.17225565,0.10405959,0.20525363,0.047771953
MARCH2,0.038189057,0.16811453,0.0,0.014034448,0.10137064,0.0,0.3990881,0.21313381,0.21132183,0.0,0.033704355,0.0947802,0.7323371
HNRNPM,0.06508786,0.0005944115,0.27916938,0.3021908,0.13106751,0.16006894,0.14765179,0.34782484,0.51255214,0.41411358,0.199203,0.19660574,0.0
ZNF559,0.24012533,0.0,0.2253702,0.0,0.14487112,0.0,0.0,0.0730217,0.0,0.08795402,0.0,0.0,0.0
ZNF561,0.0,0.022003341,0.011128548,0.09166482,0.0,0.0,0.008124287,0.02620082,0.40415716,0.028623577,0.097414434,0.048360527,0.0
CDC37,0.009497662,0.118477374,0.173952,0.14659914,0.13807176,0.03682958,0.18056208,0.2983303,0.33899847,0.45567176,0.24023114,0.37798318,0.057776418
S1PR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7084968,0.0,0.4626811,0.0,0.0,0.01871352
ILF3-AS1,0.038792647,0.06317756,0.46145716,0.12766732,0.090657815,0.19147497,0.14952616,0.0,0.6170126,0.0,0.088301145,0.1518326,0.0
ILF3,0.03421537,0.2585472,0.4684199,0.10444441,0.0,0.30494073,0.041763183,0.054785244,0.0,0.2503947,0.17045563,0.0,0.0
C19orf52,0.08571718,0.05454449,0.0,0.0,0.0,0.0,0.03433681,0.35056975,0.38856524,0.053181753,0.07190009,0.11298654,0.0065118405
SMARCA4,0.084848374,0.1875224,0.0,0.0,0.0,0.0,0.19839104,0.039622247,0.26080036,0.34729388,0.1410832,0.0,0.007412517
TMEM205,0.07024202,0.15399803,0.0,0.14301203,0.1204485,0.0,0.039682947,0.16895534,0.114773095,0.16178542,0.70029473,0.18299164,0.018747404
ZNF653,0.0,0.0,0.0,0.0,0.027172564,0.0,0.0,0.019049136,0.0,0.06478776,0.009615872,0.10603408,0.0
ECSIT,0.06450857,0.1082123,0.24999279,0.0,0.14565226,0.11942793,0.19290651,0.16945225,0.0,0.4039368,0.15184726,0.0,0.0
ELOF1,0.1437613,0.060929865,0.18527816,0.03788446,0.4010192,0.17985716,0.25586495,0.22231282,0.2895709,0.12813817,0.10007277,0.20034501,0.0
ZNF69,0.02758012,0.0,0.0,0.04193583,0.09815305,0.025353137,0.016439868,0.03838585,0.0,0.013537887,0.036029655,0.04107908,0.0
ZNF799,0.0,0.0,0.0,0.070705175,0.040478345,0.02746376,0.035541993,0.097302,0.23875946,0.0,0.0,0.0,0.02943923
FBXW9,0.0,0.0,0.0,0.102971636,0.0,0.0,0.049201276,0.0,0.060672157,0.0,0.015688077,0.107062854,0.078689836
HOOK2,0.0,0.011912901,0.45592946,0.26987022,0.100405686,0.0,0.1585507,0.0,0.109632924,0.0,0.05644131,0.0,0.018184852
RAD23A,0.06303201,0.06982181,0.46741918,0.2951885,0.0,0.13554849,0.14420848,0.051727153,0.22351664,0.33502305,0.17364906,0.23752256,0.0
IL27RA,0.17671031,0.0,0.0,0.04588266,0.00224173,0.3801479,0.0,0.0,0.5763127,0.03763241,0.04024789,0.4696667,0.0
SAMD1,0.0,0.13082314,0.1420617,0.0,0.062673435,0.0,0.008889353,0.1370403,0.0,0.0,0.037051458,0.026172396,0.0
PRKACA,0.099125616,0.16038822,0.0,0.0,0.014345072,0.0,0.3222963,0.06184376,0.024950804,0.00034136043,0.34993097,0.09027474,0.016463593
ZNF333,0.0644118,0.035335746,0.07154926,0.06396963,0.14046282,0.0,0.049652815,0.035390545,0.19487357,0.09117416,0.0,0.0,0.0
AC004257.3,0.0,0.0,0.0043160105,0.07864869,0.0,0.0,0.00915525,0.0,0.09613759,0.0,0.010578655,0.0,0.003631491
AKAP8,0.13911013,0.1951297,0.0,0.083016895,0.0,0.10843288,0.07078617,0.0,0.056096334,0.06701286,0.018769676,0.4198555,0.0
TPM4,0.056309275,0.25715888,0.0,0.109446846,0.21446268,0.14738593,0.051377032,0.18761961,0.3441666,0.20265634,0.18463354,0.084161066,0.9421379
FAM32A,0.015477455,0.03068606,0.04594468,0.17951523,0.09986701,0.20152155,0.38495755,0.14319703,0.3335044,0.181902,0.17833982,0.31311992,0.034012895
CHERP,0.0,0.0,0.20459221,0.15131596,0.0,0.0,0.028994057,0.20391749,0.3531517,0.0,0.109808855,0.0,0.0
SMIM7,0.064444564,0.14970033,0.2305187,0.2961874,0.06773352,0.08694908,0.2416355,0.29903343,0.3092481,0.16331644,0.17647335,0.15022525,0.0015754832
MYO9B,0.0,0.04135175,0.113640875,0.0,0.1735717,0.07212406,0.4096497,0.08573056,0.0,0.017417353,0.4173206,0.21225859,0.0007164068
BABAM1,0.13881369,0.12756228,0.344655,0.018172178,0.0737867,0.029101579,0.18974401,0.16344194,0.27555567,0.1885729,0.22001599,0.018932842,0.0
MVB12A,0.06644842,0.011831938,0.12967263,0.0,0.06393655,0.0,0.12217612,0.087680474,0.12093413,0.14874186,0.2866756,0.23733296,0.0
SLC27A1,0.0,0.17923954,0.14841942,0.0,0.0,0.0,0.1270018,0.07273697,0.0,0.0,0.13160647,0.0,0.0
COLGALT1,0.0,0.046024904,0.18380295,0.00013114593,0.13228375,0.085324325,0.2464695,0.07781714,0.0,0.0,0.3250955,0.0,0.0
INSL3,0.0,0.0,0.0,0.0,0.0,0.0,0.00020608417,0.03735346,0.08037149,0.027773181,0.0,0.09106704,0.00041023083
CCDC124,0.17782862,0.019989774,0.0,0.015719157,0.14867662,0.063462235,0.2861891,0.34002838,0.23500036,0.034487884,0.17378584,0.46949485,0.0
IFI30,0.0,0.091700934,0.0,0.0,0.032167286,0.0,1.0305797,0.0,0.0,0.0,1.004135,0.0,0.0
JUND,0.044175077,0.04841819,0.03042876,0.068073586,0.30760485,0.35391998,0.06007489,0.048664417,0.21024193,0.08332653,0.7967355,0.0,0.009227168
ELL,0.0,0.003267556,0.0,0.14148614,0.0133911185,0.0,0.0,0.0,0.10799736,0.43611732,0.24652822,0.0,0.0
CRTC1,0.052514207,0.0,0.0,0.15406966,0.0,0.060465615,0.0,0.0,0.07675648,0.0,0.065115675,0.21774009,0.043965556
RFXANK,0.020040927,0.16876914,0.3512224,0.11511625,0.20013323,0.0,0.27321663,0.28470314,0.21242402,0.02767562,0.16915533,0.116877384,0.08017261
NR2C2AP,0.0,0.026361024,0.011981076,0.01894603,0.18730187,0.44266027,0.01259747,0.15454996,0.2792117,0.108831905,0.020880375,0.090550095,0.0
ZNF682,0.0,0.041129783,0.054122813,0.07865625,0.0,0.0,0.02098626,0.054475658,0.20039205,0.0,0.004825032,0.0,0.0
ZNF493,0.0,0.0052796598,0.17581484,0.15612167,0.2399449,0.08555302,0.014843532,0.0070105693,0.006812497,0.1991171,0.027954033,0.042207792,0.0
LINC00662,0.0,0.0,0.15205012,0.21809633,0.0032013648,0.16650659,0.011950213,0.03034723,0.0,0.1841281,0.051531695,0.10545106,0.0
PLEKHF1,0.0068205483,0.0,0.0,0.0,0.021122374,0.0,0.0,1.3921058,0.19515625,0.29533723,0.0,0.0,0.0
ANKRD27,0.0066400557,0.12185254,0.043604642,0.15204771,0.0,0.0,0.086288184,0.088254936,0.2701736,0.07897977,0.0,0.0,0.0
LSM14A,0.12007658,0.094092876,0.39202842,0.19777362,0.18956546,0.101611726,0.14885509,0.18192074,0.37079412,0.16181058,0.016519828,0.18449919,0.043388527
PDCD2L,0.0,0.11885806,0.32531276,0.11009376,0.1121529,0.050700117,0.13555388,0.10403845,0.0,0.067194626,0.0028296218,0.0,0.0
ARHGAP33,0.0,0.015105946,0.0016446112,0.0,0.0,0.0,0.0,0.0,0.051535405,0.0,0.004249733,0.110723846,0.0018724917
TYROBP,0.0,0.0242836,0.0,0.0,0.0,0.0,0.6580028,0.6929522,0.0,0.0,1.4259325,0.0,0.0
POLR2I,0.115738034,0.07349604,0.24090135,0.08049676,0.09600304,0.0,0.17046954,0.051433135,0.43117985,0.29816404,0.13483119,0.26679602,0.0
TBCB,0.0408263,0.08870254,7.250148e-05,0.17956913,0.22013502,0.24412324,0.29379,0.46616474,0.67403704,0.20406243,0.26411372,0.15510523,0.023221944
AC092295.7,0.0,0.04859007,0.020721056,0.06263351,0.0,0.0,0.0,0.0,0.022670897,0.08505946,0.0061734244,0.0,0.27338535
AC074138.3,0.0,0.032810625,0.024407279,0.029439963,0.0,0.04946047,0.008586424,0.0052565183,0.0,0.17512792,0.03491625,0.0080012,0.0
ZNF567,0.21703553,0.0,0.19445127,0.10856739,0.0,0.0,0.0,0.0,0.0,0.01828779,0.0,0.31980506,0.0
PPP1R14A,0.0,0.23973858,0.0,0.3396216,1.4129789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20631774
C19orf33,0.007561738,0.030655943,0.0,0.0,0.0026701465,0.0,0.0,0.0,0.0148448115,0.0,0.0,0.0,0.6631948
KCNK6,0.1350706,0.27258015,0.026819063,0.0,0.0,0.0,0.10658723,0.0,0.09711675,0.06885876,0.28349212,0.0,0.15075642
RASGRP4,0.21046758,0.11010781,0.0,0.0,0.0,0.0,0.4437313,0.0,0.0,0.0,0.21450543,0.025533741,0.0
ACTN4,0.07159693,0.046885334,0.0,0.03404154,0.16650821,0.06963312,0.1560144,0.3275883,0.09275822,0.22901477,0.1993692,0.22036296,0.060535464
CAPN12,0.14138111,0.0,0.0,0.23123479,0.0,0.21130073,0.0,0.32104224,0.05357375,0.43856233,0.0,0.0,0.0
HNRNPL,0.009836519,0.08446513,0.24770838,0.15327935,0.059609145,0.37760237,0.11655312,0.2193074,0.0913165,0.04226079,0.10171919,0.3164839,0.0
MRPS12,0.0,0.17895941,0.3196101,0.13153027,0.07116863,0.36551577,0.2002032,0.33454663,0.22053887,0.17526747,0.14872557,0.014203011,0.0158683
SAMD4B,0.07666516,0.054413803,0.07564038,0.0,0.08318567,0.461657,0.016761186,0.0,0.13321497,5.3485073e-05,0.10621321,0.028792989,0.050167482
EID2,0.0,0.020876518,0.08180899,0.080763005,0.0,0.0,0.021338403,0.119762294,0.0,0.0,0.057372037,0.07786573,0.0
PSMC4,0.0,0.084739365,0.22757307,0.1726464,0.17847052,0.37887394,0.34415486,0.5434732,0.38877234,0.061712194,0.024502931,0.07766723,0.061251707
TMEM91,0.0,0.09226779,0.08485201,0.0,0.0,0.104554705,0.0,0.05330449,0.013860018,0.0,0.42897877,0.0,0.60968876
ATP5SL,0.10272305,0.12613872,0.35028544,0.1646733,0.0,0.15407899,0.0823,0.22522916,0.0,0.057035737,0.12140082,0.0,0.0
CEACAM4,0.0,0.15339985,0.0,0.0,0.0,0.0,0.13595709,0.0,0.0,0.0,0.21996701,0.074368894,0.0
CD79A,0.0,0.0,0.0,2.006472,1.5232208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTC-378H22.1,0.0,0.0047780992,0.0,0.2700178,0.0,0.2569275,0.4298726,0.0,0.0,0.0,0.001989151,0.0,0.0
ETHE1,0.0,0.19050582,0.09805907,0.0,0.0,0.09441374,0.07208662,0.25269774,0.4668018,0.17854223,0.4153995,0.22494921,0.004552707
ZNF404,0.024808845,0.0,0.0,0.16305283,0.0,0.026319114,0.0,0.03255581,0.05884753,0.0,0.013382384,0.0,0.0
ZNF45,0.0,0.0,0.041629598,0.109534495,0.21751662,0.15285556,0.0,0.11241428,0.016122682,0.0,0.0,0.0,0.0
TOMM40,0.0035478913,0.23935159,0.2337937,0.034516305,0.21487015,0.023023501,0.047692884,0.039420344,0.3324432,0.23718408,0.0806116,0.0,0.0
RELB,0.10551126,0.0043555726,0.0,0.27187687,0.3417985,0.11080207,0.06553503,0.0,0.18862434,0.06753027,0.2118891,0.0,0.027980287
PRKD2,0.117661946,0.016081141,0.16714711,0.09169053,0.4071574,0.058980104,0.0,0.2033472,0.28051022,0.106065825,0.0,0.0758281,0.0
BBC3,0.0739609,0.085177146,0.27159154,0.0,0.0,0.033360813,0.16907576,0.3082779,0.09888022,0.082204714,0.10198837,0.06347148,0.08760227
C5AR1,0.0,0.0,0.0,0.0,0.0,0.0,0.97371536,0.0,0.0,0.0,0.7118139,0.017159736,0.032867398
C5AR2,0.0,0.009157275,0.018667646,0.0,0.0,0.0,0.12637195,0.0,0.0,0.018752683,0.0,0.009813154,0.0028625522
DHX34,0.0032672998,0.0,0.15782483,0.17636019,0.0,0.025916887,0.081535354,0.0036101707,0.02668124,0.0,0.08353734,0.0,0.0
NAPA-AS1,0.12702446,0.0,0.0,0.0,0.065152235,0.0,0.0,0.050335422,0.2739311,0.0,0.028065035,0.0,0.0
PLA2G4C,0.0,0.0,0.0022502923,0.0,0.0044318265,0.0,0.070856616,0.0,0.0,0.034699075,0.0,0.0,0.30661926
CYTH2,0.17637795,0.032554,0.08772816,0.016224854,0.16201793,0.0,0.16097292,0.19142535,0.36069816,0.066128686,0.077103466,0.053994898,0.01563042
GYS1,0.10253024,0.14162284,0.0,0.06580756,0.0,0.018410003,0.0,0.032992527,0.14795995,0.0,0.025562033,0.0,0.0
TRPM4,0.0,0.1342969,0.027416734,0.0,0.0,0.0,0.0,0.04330741,0.0,0.0,0.19609624,0.0,0.0
CD37,0.05277649,0.0,0.16884463,1.1401033,0.52375275,0.13813539,0.10331333,0.0303204,0.14563425,0.043138433,0.31417733,0.09125275,0.0
FCGRT,0.05789324,0.21336806,0.11292398,0.06133715,0.08535456,0.022216236,0.2927747,0.0,0.0699193,0.0,1.1735835,0.031910818,0.009479063
PRRG2,0.037252575,0.022338929,0.008807279,0.0,0.0,0.0,0.023618456,0.0,0.0705544,0.0,0.005902844,0.13223635,0.002108129
IL4I1,0.0,0.083478704,0.0,0.02171808,0.0,0.17549527,0.051408008,0.0,0.029500427,0.20235762,0.01200916,0.0,0.0
SPIB,0.0,0.08506292,0.0,0.4063687,2.3395586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKG7,0.0,0.005667763,0.0,0.0,0.0,0.107758015,0.068109654,2.0215719,0.0,1.37862,0.017747913,0.0,0.0037307206
ZNF175,0.0,0.0,0.0,0.10034161,0.0,0.0,0.0,0.03246931,0.17671834,0.061465688,0.0,0.0031906054,0.0
SIGLEC14,0.0,0.08189381,0.0,0.05318876,0.0,0.016328244,0.40018713,0.0,0.047747448,0.0,0.17093328,0.0,0.044213567
FPR1,0.004736879,0.06200363,0.0,0.0,0.0,0.0,0.36268163,0.0,0.0,0.0,1.1807822,0.0,0.0
ZNF350,0.0,0.0,0.0,0.13479502,0.0,0.34872878,0.09979341,0.0,0.15915999,0.0,0.09733945,0.19025806,0.0
ZNF615,0.009681127,0.0,0.0,0.0,0.0,0.011089697,0.0,0.0,0.017727327,0.039291106,0.021267636,0.19716804,0.08950632
ZNF841,0.0,0.0,0.02421176,0.0,0.0,0.0,0.036148798,0.087805696,0.0,0.027576359,0.0,0.030279811,0.11997573
ZNF836,0.0,0.0,0.099040814,0.080842026,0.0,0.564862,0.1013733,0.0,0.08154216,0.08411159,0.0,0.0,0.0
ZNF528,0.0,0.0,0.0,0.0039577964,0.08026143,0.030951232,0.0,0.0,0.09311095,0.0,0.0,0.45953867,0.0
ZNF468,0.06812646,0.03938064,0.22949208,0.12591337,0.07588748,0.033113185,0.014498708,0.1560547,0.0,0.06416567,0.0,0.059351213,0.0
MYADM,0.0,0.1749899,0.17419295,0.123988524,0.0,0.24259472,0.2475579,0.0,0.46766484,0.008825338,0.48651364,0.17806752,0.0
OSCAR,0.10622713,0.03063473,0.0,0.0,0.0,0.0,0.5028738,0.0,0.0,0.0,0.69808745,0.0,0.0
PRPF31,0.0565079,0.0,0.3203356,0.08473281,0.25287527,0.10577179,0.20410183,0.12444433,0.33516166,0.31515446,0.051925384,0.0,0.0
MBOAT7,0.024769543,0.25611392,0.0,0.0,0.0,0.18346779,0.29207045,0.0,0.0,0.011967462,0.41768262,0.1877749,0.0
LILRA4,0.0,0.31414646,0.0,0.0,0.34882283,0.0,0.0,0.039896738,0.023375742,0.0,0.0,0.0,0.003430179
LAIR1,0.17934905,0.0,0.11970405,0.30784872,0.0,0.12229218,0.35644147,0.53436464,0.008463058,0.06823116,0.2236286,0.0,0.0
KIR2DL3,0.0,0.0,0.0,0.0,0.0,0.0029410813,0.005292686,1.0226718,0.0,0.0,0.0,0.0,0.0
KIR3DL2,0.0,0.0,0.060018998,0.0,0.009018815,0.0,0.0,1.2010857,0.0,0.0,0.01153748,0.0,0.0
FCAR,0.0,0.014635714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2560554,0.007365879,0.0
PPP6R1,0.031036247,0.023925168,0.0,0.02599273,0.0,0.13310379,0.0016049485,0.09071655,0.03165925,0.0,0.047475882,0.022357402,0.00084074127
SUV420H2,0.0,0.08017299,0.0,0.069887154,0.08564754,0.02479622,0.015370888,0.050688323,0.42303613,0.030344168,0.011999857,0.0,0.0
ISOC2,0.16331132,0.22726767,0.07755592,0.0,0.39294523,0.36796474,0.09144245,0.054302704,0.030760476,0.1182409,0.13388218,0.050167255,0.02226225
ZNF628,0.0,0.0,0.07209855,0.0,0.21833737,0.0,0.030994615,0.06563821,0.0,0.0,0.0,0.31546143,0.056647066
CTD-2537I9.12,0.0,0.0,0.0,0.0,0.0,0.014298318,0.022746466,0.0,0.05318771,0.019085344,0.022630734,0.009850031,0.002451932
EPN1,0.0,0.14208879,0.0,0.0107119605,0.16661419,0.32875782,0.65100974,0.05833834,0.0,0.017577006,0.063774616,0.20458685,0.0
AURKC,0.059369333,0.016012764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03881836,0.022722414,0.0,0.0
CTC-444N24.11,0.022666134,0.0,0.10541975,0.05848988,0.03695801,0.11750043,0.0,0.021633405,0.0,0.23850484,0.068867385,0.0,0.0
ZNF587B,0.059615605,0.0016720599,0.015434969,0.013441877,0.0,0.05336668,0.0,0.0,0.0056563937,0.0,0.0030162653,0.0,0.004249261
ZNF256,0.10051091,0.0,0.017814575,0.02409483,0.1745031,0.0,0.0,0.0,0.060226925,0.0,0.0,0.0,0.0
CTD-2368P22.1,0.026118437,0.0,0.01678363,0.013977767,0.0,0.0,0.11585169,0.0,0.0,0.02565243,0.0,0.0,0.0044983374
AC010642.1,0.03640551,0.029845212,0.045292165,0.09880477,0.04958551,0.052629415,0.17441739,0.2802545,0.19350488,0.1362428,0.1011423,0.52630234,0.0
EIF1AY,0.055317864,0.038373362,0.30948868,0.52903795,0.0,0.15482834,0.17699403,0.12416917,0.2550113,0.0,0.0032238318,0.40567622,0.04730128
TPTEP1,0.023843264,0.0,0.0,0.0,0.0,0.0,0.6292898,0.0,0.0,0.0,0.0,0.0,0.59598607
CECR5,0.023494069,0.0,0.19727169,0.029413221,0.084224865,0.0,0.0547385,0.0,0.0,0.06509604,0.14604248,0.66106516,0.0
PEX26,0.21530746,0.0059078597,0.0,0.07340813,0.0,0.0,0.007134226,0.0,0.0,0.072395936,0.0,0.46305206,0.034266617
MRPL40,0.06368116,0.10828882,0.31664753,0.10638938,0.4003891,0.1051066,0.24858047,0.0954614,0.07760648,0.0,0.21165816,0.2822324,0.0
CLDN5,0.0,0.0,0.0,0.0,0.010432847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8796833
SEPT5,0.0,0.023213318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1706822
ARVCF,0.0,0.0124206655,0.03317664,0.0,0.0005366375,0.0,0.0,0.117658496,0.0,0.002008307,0.01712503,0.0,0.0
PPIL2,0.0,0.014205526,0.23228061,0.0,0.0,0.3065994,0.1264423,0.069301024,0.0,0.0,0.029163402,0.23149827,0.0
IGLL5,0.0,0.0,0.0,1.3697482,0.21564242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246683
DDT,0.12121748,0.066150114,0.21239798,0.25794116,0.057271972,0.27730656,0.1570529,0.20303659,0.29628417,0.16621266,0.28130293,0.15397571,0.029429475
GUCD1,0.22500926,0.0,0.0,0.7646758,0.16044709,0.18166646,0.021449372,0.09304363,0.0,0.0,0.0899172,0.03674769,0.0
EWSR1,0.21633172,0.0102005135,0.12717976,0.19265144,0.11396325,0.09336822,0.20804618,0.15305904,0.34328216,0.17491554,0.08980738,0.5719192,0.0
GAS2L1,0.0,0.028407805,0.0,0.029402219,0.0074072094,0.0,0.0,0.0,0.0,0.0,0.27360097,0.0,0.980293
NEFH,0.004957112,0.06439267,0.029050631,0.0,0.005717068,0.0,0.12182893,0.0,0.004580783,0.06687235,0.0037155445,0.007954011,0.0020619042
ZMAT5,0.0,0.07018149,0.0,0.041578118,0.1992618,0.4217405,0.28800127,0.17599823,0.23292102,0.16035919,0.11986017,0.0,0.0
RFPL2,0.0026533238,0.020982064,0.0,0.0,0.0,0.034615703,0.0,0.0,0.12850982,0.009506259,0.008407953,0.0,0.0
FBXO7,0.0,0.08761443,0.18766256,0.081486166,0.38495135,0.23411049,0.1939912,0.14884199,0.34829813,0.24311318,0.13171181,0.19433172,0.060929798
HMGXB4,0.0,0.20287897,0.0,0.15164627,0.0,0.0,0.20529264,0.037865732,0.37733763,0.33719268,0.114638925,0.0,0.0
EIF3D,0.09721105,0.04642121,0.36354303,0.41646737,0.08125307,0.4470956,0.064207554,0.0024588131,0.3578921,0.2788242,0.23851122,0.29638276,0.0
PVALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002502215,0.49074435
MPST,0.0,0.2509099,0.0,0.0,0.07576231,0.51575637,0.0,0.1685439,0.0,0.082564935,0.42526126,0.0,0.46667612
LGALS2,0.0,0.27423725,0.0,0.0,0.0,0.0,0.0013830565,0.0,0.0,0.0,1.774487,0.0,0.0
SH3BP1,0.017189503,0.11972049,0.23509024,0.0,0.0,0.20902495,0.66337276,0.17289199,0.0,0.22573476,0.0455922,0.24682702,0.0
LGALS1,0.0,0.090716355,0.0,0.0,0.0,0.0,0.534091,0.48174384,0.12763461,0.12025091,1.2746104,0.0,0.0148094045
ANKRD54,0.10947754,0.0,0.33205444,0.24452795,0.04626292,0.0,0.032369632,0.09516189,0.0,0.09845417,0.0106729325,0.11240189,0.0
DDX17,0.0011288902,0.05912521,0.34953257,0.2374637,0.30812228,0.11628542,0.17776999,0.23225802,0.36229646,0.20026222,0.21312761,0.05707353,0.0
APOBEC3A,0.12871617,0.0,0.0,0.0,0.0,0.0,0.9946485,0.0,0.0,0.0,0.85350627,0.0,0.00077540835
APOBEC3B,0.10131753,0.0868765,0.0,0.0,0.0,0.0,0.85315275,0.0,0.0,0.0,0.30163512,0.0,0.0
APOBEC3G,0.14976174,0.059256673,0.0,0.23881897,0.103716925,0.10167853,0.28835317,0.90365094,0.17296295,0.9912559,0.0,0.0,0.0
RPS19BP1,0.022745855,0.10135407,0.24771461,0.15608735,0.19049384,0.38216877,0.15018988,0.3572883,0.2736834,0.31171554,0.25577298,0.16282985,0.18135805
ADSL,0.0,0.11706693,0.24764279,0.009752333,0.08995343,0.0,0.16326945,0.04149141,0.17834318,0.16947436,0.10766196,0.5908791,0.0
PHF5A,0.08290786,0.07679902,0.41306213,0.21466742,0.0,0.0,0.22248277,0.22437526,0.19560355,0.2252025,0.16889046,0.23684639,0.036487423
